case_num,param_0,param_1,R1_rxn1,R1_rxn2,R1_rxn3,R1_rxn4,R1_rxn5,R1_rxn6,R1_rxn7,R1_rxn8,R1_rxn9,R1_rxn10,R1_rxn11,R1_rxn12,R1_rxn13,R1_rxn14,R1_rxn15,R1_rxn16,R1_rxn17,R1_rxn18,R1_rxn19,R1_rxn20,R1_rxn21,R1_rxn22,R1_rxn23,R1_rxn24,R1_rxn25,R1_rxn26,R1_rxn27,R1_rxn28,R1_rxn29,R1_rxn30,R1_rxn31,R1_rxn32,R1_rxn33,R1_rxn34,R1_rxn35,R1_rxn36,R1_rxn37,R1_rxn38,R1_rxn39,R1_rxn40,R1_rxn41,R1_rxn42,R1_rxn43,R1_rxn44,R1_rxn45,R1_rxn46,R1_rxn47,R1_rxn48,R1_rxn49,R1_rxn50,R1_rxn51,R1_rxn52,R1_rxn53,R1_rxn54,R1_rxn55,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,state
63,0.487277458,0.512722542,1,1,1,1,1,1,0.902544508,0.275636127,0.219274856,0.497455492,0.397455492,1.11E-16,0.542251849,1,1,1,5.00E-17,0.446183237,0.205089017,0.076908381,0.743638729,0.964109422,1.11E-16,1,0.581997398,1,0.102544508,0.34109422,0.65890578,0.487277458,0.512722542,0.194910983,0.333785059,0.17945289,0.268002602,0.17054711,0.512913585,0,0.487277458,0,0,0.512722542,0.133307861,0.266615722,1,1,0.405089017,1,0.487277458,0.538549712,0.205089017,0.512722542,1.11E-16,0.512722542,0.512722542,0.008059661,0.043934208,0.055952791,0.060898233,0.080481282,0.09285891,0.061390645,0.046833853,0.044445559,0.064727195,0.060604748,0.065777463,0.030096793,0.041667103,0.027724735,0.026608389,0.021846326,0.016615644,0.015682911,0.133793551,Warning
64,0.006952131,0.510747303,1,1,1,1,1,1,0.660999177,0.251422337,0.1237036,0.449620483,0.590770766,0.482300567,0.902851388,0.517699433,1,1,0.217035255,0.277970611,0.324874063,0.173072209,0.262325782,0.867787575,0.482300567,1,0.918521413,0.517699433,0.102149461,0.004866491,0.995133509,0.006952131,0.993047869,0.002780852,0.004762209,0.226991613,0.052053728,0.002433246,0.032489496,0,0.489252697,0,0,0.993047869,0.132794299,0.506738881,0.517699433,1,0.307838808,0.517699433,0.248102414,0.058026861,0.204298921,0.703667529,0.482300567,0.993047869,0.993047869,0.014566446,0.064672282,0.107391142,0.097304926,0.118666298,0.144813409,0.123751606,0.082399452,0.057871093,0.052631234,0.025687977,0.031351133,0.019992376,0.021974699,0.008664742,0.006814644,0.000557803,0.00027702,0.000298173,0.020313544,Warning
65,0.417411003,0.22210781,1,1,1,1,1,1,0.664180969,0.243081331,0.277955248,0.519530319,0.599770912,0.360481186,0.646962342,0.639518814,1,1,0.162216534,0.407199242,0.178963421,0.105412409,0.528464908,0.912356216,0.360481186,1,0.674496126,0.639518814,0.044421562,0.292187702,0.707812298,0.417411003,0.582588997,0.166964401,0.285926537,0.113785852,0.26562417,0.146093851,0.428516394,0,0.77789219,0,0,0.582588997,0.057748031,0.295736655,0.639518814,1,0.216746887,0.639518814,0.597651596,0.439621784,0.088843124,0.366300285,0.360481186,0.582588997,0.582588997,0.022497029,0.051965116,0.064213609,0.060488135,0.084827443,0.091149886,0.063420639,0.049204705,0.043414547,0.062868692,0.050449228,0.064188745,0.027527575,0.040935974,0.025886946,0.024370682,0.021948278,0.014463671,0.011121222,0.125057877,Error
66,0.119865367,0.337615171,1,1,1,1,1,1,0.596263304,0.239754786,0.189569281,0.47822502,0.64948475,0.542519461,0.849330244,0.457480539,1,1,0.244133758,0.308833637,0.270675934,0.159146168,0.288672953,0.867863046,0.542519461,1,0.865451967,0.457480539,0.067523034,0.083905757,0.916094243,0.119865367,0.880134633,0.047946147,0.082107777,0.172417256,0.120177898,0.041952879,0.136746126,0,0.662384829,0,0,0.880134633,0.087779945,0.44681962,0.457480539,1,0.226542176,0.457480539,0.391125098,0.153626884,0.135046069,0.554622956,0.542519461,0.880134633,0.880134633,0.022531129,0.06260891,0.097207265,0.084743475,0.109854269,0.12308062,0.097574867,0.069458678,0.052060498,0.055821533,0.033178394,0.044889299,0.021870605,0.02858417,0.013426881,0.011340957,0.008818355,0.004606013,0.004212616,0.054131466,Error
67,0.744728136,0.255271864,1,1,1,1,1,1,0.851054373,0.262763593,0.335127661,0.548945627,0.448945627,0,0.395504962,1,1,1,0,0.523418441,0.102108745,0.03829078,0.872364068,0.98213097,0,1,0.440399525,1,0.051054373,0.521309696,0.478690304,0.744728136,0.255271864,0.297891255,0.510138773,0.089345152,0.409600475,0.260654848,0.75749173,0,0.744728136,0,0,0.255271864,0.066370685,0.132741369,1,1,0.302108745,1,0.744728136,0.770255323,0.102108745,0.255271864,0,0.255271864,0.255271864,0.010954948,0.041132169,0.044751947,0.053438357,0.064344265,0.069887597,0.051062093,0.040900314,0.038670447,0.065273978,0.05953335,0.062533568,0.03470221,0.043453971,0.030283167,0.035012153,0.027493967,0.023675993,0.018333721,0.184561784,Warning
68,0.424608409,0.575391591,1,1,1,1,1,1,0.915078318,0.27876958,0.191073784,0.484921682,0.384921682,0,0.577973207,1,1,1,0,0.427382523,0.230156637,0.086308739,0.712304204,0.959722589,0,1,0.616465375,1,0.115078318,0.297225886,0.702774114,0.424608409,0.575391591,0.169843363,0.29085676,0.201387057,0.233534625,0.148612943,0.453377988,0,0.424608409,0,0,0.575391591,0.149601814,0.299203627,1,1,0.430156637,1,0.424608409,0.482147568,0.230156637,0.575391591,0,0.575391591,0.575391591,0.007234766,0.045036066,0.059807207,0.06339282,0.084751264,0.099419396,0.065539115,0.049831814,0.046228531,0.064209393,0.060001959,0.065134913,0.028993462,0.040313364,0.026573566,0.024553902,0.020087733,0.014743794,0.014669239,0.119477696,Warning
69,0.272297754,0.727702246,1,1,1,1,1,1,0.945540449,0.286385112,0.122533989,0.454459551,0.354459551,0,0.66479028,1,1,1,0,0.381689326,0.291080898,0.109155337,0.636148877,0.949060843,0,1,0.700236235,1,0.145540449,0.190608428,0.809391572,0.272297754,0.727702246,0.108919102,0.186523961,0.254695786,0.149763765,0.095304214,0.308682866,0,0.272297754,0,0,0.727702246,0.189202584,0.378405168,1,1,0.491080898,1,0.272297754,0.345067979,0.291080898,0.727702246,0,0.727702246,0.727702246,0.004980398,0.048863861,0.070442517,0.070943883,0.095753273,0.117597087,0.078993611,0.059962675,0.051145138,0.062363788,0.057549181,0.060495473,0.026325991,0.035326187,0.022990851,0.019511312,0.014759441,0.009901821,0.011225299,0.080868212,Warning
70,0.79264029,0.20735971,1,1,1,1,1,1,0.841471942,0.260367986,0.35668813,0.558528058,0.458528058,0,0.368195035,1,1,1,0,0.537792087,0.082943884,0.031103957,0.896320145,0.98548482,0,1,0.414047841,1,0.041471942,0.554848203,0.445151797,0.79264029,0.20735971,0.317056116,0.542958599,0.072575899,0.435952159,0.277424101,0.803008275,0,0.79264029,0,0,0.20735971,0.053913525,0.107827049,1,1,0.282943884,1,0.79264029,0.813376261,0.082943884,0.20735971,0,0.20735971,0.20735971,0.011432255,0.040769835,0.043524783,0.052331321,0.061562952,0.066119242,0.050088766,0.04082877,0.037824639,0.065072147,0.058549271,0.061155901,0.035573803,0.043202625,0.03035426,0.036577218,0.02841947,0.024887989,0.018679295,0.193045457,Warning
71,0.497248506,0.30087831,1,1,1,1,1,1,0.75923907,0.254950256,0.274230124,0.51963702,0.520573612,0.201873184,0.572905525,0.798126816,1,1,0.090842933,0.439080893,0.17081962,0.085506383,0.647687661,0.938563881,0.201873184,1,0.606794299,0.798126816,0.060175662,0.348073954,0.651926046,0.497248506,0.502751494,0.198899402,0.340615227,0.125494727,0.293673997,0.174036977,0.512292421,0,0.69912169,0,0,0.502751494,0.078228361,0.257393313,0.798126816,1,0.279976687,0.798126816,0.598185098,0.527336337,0.120351324,0.381627584,0.201873184,0.502751494,0.502751494,0.016315337,0.047303485,0.057036575,0.058084468,0.078955976,0.087367835,0.061053053,0.046122562,0.042672487,0.064149509,0.054762371,0.065480122,0.029443929,0.042701015,0.027941954,0.027302045,0.023310407,0.016822581,0.01361053,0.139563759,Warning
72,0.284840494,0.036886947,1,1,1,1,1,1,0.46824111,0.217930719,0.297746362,0.524795355,0.763931634,0.678272558,0.779729979,0.321727442,1,1,0.305222651,0.35153852,0.184322919,0.141187554,0.303283968,0.861763402,0.678272558,1,0.795078612,0.321727442,0.007377389,0.199388346,0.800611654,0.284840494,0.715159506,0.113936198,0.195115739,0.080737687,0.224489528,0.099694173,0.286684842,0,0.963113053,0,0,0.715159506,0.009590606,0.358317492,0.321727442,1,0.079100267,0.321727442,0.623976774,0.288529189,0.014754779,0.308195971,0.678272558,0.715159506,0.715159506,0.038556889,0.064870371,0.082311453,0.069314643,0.098955031,0.094632777,0.061266935,0.056320854,0.043464874,0.059965162,0.045062532,0.05820453,0.024538422,0.03366754,0.020036533,0.017907854,0.0187698,0.010457481,0.006993274,0.094703047,Warning
73,0.548049426,0.451950574,1,1,1,1,1,1,0.890390115,0.272597529,0.246622242,0.509609885,0.409609885,5.55E-17,0.507611827,1,1,1,2.50E-17,0.464414828,0.180780229,0.067792586,0.774024713,0.96836346,5.55E-17,1,0.548572815,1,0.090390115,0.383634599,0.616365401,0.548049426,0.451950574,0.219219771,0.375413857,0.158182701,0.301427185,0.191817299,0.570646955,0,0.548049426,0,0,0.451950574,0.117507149,0.235014298,1,1,0.380780229,1,0.548049426,0.593244484,0.180780229,0.451950574,5.55E-17,0.451950574,0.451950574,0.008808463,0.043064952,0.052606466,0.058781322,0.076475493,0.086917916,0.058046685,0.04453583,0.042863532,0.065090608,0.060907662,0.065791977,0.031172418,0.04261503,0.028649851,0.028594647,0.023366701,0.018370167,0.016493776,0.146846504,Warning
74,0.051478751,0.278646464,1,1,1,1,1,1,0.520791901,0.230438584,0.190634134,0.477283229,0.712220621,0.669874785,0.911234573,0.330125215,1,1,0.301443653,0.281949886,0.278927282,0.175771927,0.190801983,0.846519791,0.669874785,1,0.922167904,0.330125215,0.055729293,0.036035126,0.963964874,0.051478751,0.948521249,0.0205915,0.035262945,0.164513741,0.095300792,0.018017563,0.065411074,0,0.721353536,0,0,0.948521249,0.072448081,0.479833554,0.330125215,1,0.177483629,0.330125215,0.386416144,0.079343398,0.111458586,0.546596378,0.669874785,0.948521249,0.948521249,0.027246742,0.068386706,0.109954159,0.095696395,0.118374521,0.128088051,0.106430812,0.076243243,0.053194164,0.052965205,0.027373273,0.034727398,0.020380875,0.022553729,0.008446137,0.007022088,0.004226879,0.002044875,0.001831086,0.034813663,Warning
75,0.791291084,0.208708916,1,1,1,1,1,1,0.841741783,0.260435446,0.356080988,0.558258217,0.458258217,5.55E-17,0.368964082,1,1,1,2.50E-17,0.537387325,0.083483566,0.031306337,0.895645542,0.985390376,5.55E-17,1,0.414789904,1,0.041741783,0.553903759,0.446096241,0.791291084,0.208708916,0.316516434,0.542034393,0.07304812,0.435210096,0.27695188,0.80172653,0,0.791291084,0,0,0.208708916,0.054264318,0.108528636,1,1,0.283483566,1,0.791291084,0.812161976,0.083483566,0.208708916,5.55E-17,0.208708916,0.208708916,0.011418973,0.040779857,0.043555467,0.052362257,0.061640455,0.066223844,0.050112949,0.040826716,0.037847772,0.065079247,0.058580952,0.061197077,0.035549218,0.043211877,0.030354061,0.036533146,0.028393394,0.024854288,0.018669799,0.192808649,Warning
76,0.144894872,0.48945276,1,1,1,1,1,1,0.715064368,0.25619002,0.156615784,0.465544211,0.548370395,0.365652368,0.803227349,0.634347632,1,1,0.164543565,0.325185843,0.287194196,0.146548388,0.389621252,0.892607833,0.365652368,1,0.825155675,0.634347632,0.097890552,0.10142641,0.89857359,0.144894872,0.855105128,0.057957949,0.099252987,0.207873703,0.116257416,0.050713205,0.16936751,0,0.51054724,0,0,0.855105128,0.127257718,0.437341619,0.634347632,1,0.322650631,0.634347632,0.327721056,0.193840148,0.195781104,0.635713707,0.365652368,0.855105128,0.855105128,0.014433837,0.057799542,0.089446586,0.080288806,0.10566501,0.126245786,0.098184515,0.068017143,0.053160176,0.057486738,0.037656702,0.049171797,0.022779726,0.031170599,0.016222648,0.013593757,0.009831339,0.005481979,0.005546847,0.057816467,Warning
77,0.80283934,0.19716066,1,1,1,1,1,1,0.839432132,0.259858033,0.361277703,0.560567868,0.460567868,5.55E-17,0.362381576,1,1,1,2.50E-17,0.540851802,0.078864264,0.029574099,0.90141967,0.986198754,5.55E-17,1,0.408438363,1,0.039432132,0.561987538,0.438012462,0.80283934,0.19716066,0.321135736,0.549944948,0.069006231,0.441561637,0.280993769,0.812697373,0,0.80283934,0,0,0.19716066,0.051261772,0.102523543,1,1,0.278864264,1,0.80283934,0.822555406,0.078864264,0.19716066,5.55E-17,0.19716066,0.19716066,0.011532464,0.040694468,0.043295113,0.0520978,0.060978887,0.065331504,0.049911982,0.04085201,0.037651122,0.065016015,0.058302431,0.060840836,0.035759895,0.043128974,0.030352529,0.036910556,0.028616967,0.025142067,0.018750873,0.194833506,Warning
78,0.468793811,0.531206189,1,1,1,1,1,1,0.906241238,0.276560309,0.210957215,0.493758762,0.393758762,0,0.552787527,1,1,1,0,0.440638143,0.212482475,0.079680928,0.734396906,0.962815567,0,1,0.592163404,1,0.106241238,0.328155668,0.671844332,0.468793811,0.531206189,0.187517525,0.321123761,0.185922166,0.257836596,0.164077834,0.495354121,0,0.468793811,0,0,0.531206189,0.138113609,0.276227218,1,1,0.412482475,1,0.468793811,0.52191443,0.212482475,0.531206189,0,0.531206189,0.531206189,0.007822151,0.044235518,0.057050181,0.061599454,0.081725642,0.094745228,0.062537254,0.047650429,0.044955512,0.06458927,0.060455819,0.065657278,0.029770798,0.041308344,0.027405681,0.026003225,0.021349554,0.016070332,0.015404245,0.129664082,Warning
79,0.237637544,0.728216349,1,1,1,1,1,1,0.928570216,0.284703512,0.115473422,0.45094212,0.368015173,0.034146107,0.690692899,0.965853893,1,1,0.015365748,0.369583958,0.299823066,0.116061674,0.601745718,0.942195634,0.034146107,1,0.724421267,0.965853893,0.14564327,0.166346281,0.833653719,0.237637544,0.762362456,0.095055018,0.162781718,0.258290333,0.13411526,0.08317314,0.274048361,0,0.271783651,0,0,0.762362456,0.189336251,0.395745555,0.965853893,1,0.484457318,0.965853893,0.254710598,0.310459179,0.291286539,0.741874792,0.034146107,0.762362456,0.762362456,0.005242946,0.050342878,0.073717428,0.072781701,0.098157374,0.121672557,0.083758014,0.062509744,0.052181754,0.061589414,0.054849708,0.058539516,0.025578202,0.034233477,0.021841395,0.018294412,0.013421421,0.008728549,0.009993358,0.072566152,Warning
80,0.367750416,0.632249584,1,1,1,1,1,1,0.926449917,0.281612479,0.165487687,0.473550083,0.373550083,1.11E-16,0.610382263,1,1,1,5.00E-17,0.410325125,0.252899833,0.094837438,0.683875208,0.955742529,1.11E-16,1,0.647737271,1,0.126449917,0.257425291,0.742574709,0.367750416,0.632249584,0.147100167,0.251909035,0.221287354,0.202262729,0.128712646,0.399362896,0,0.367750416,0,0,0.632249584,0.164384892,0.328769783,1,1,0.452899833,1,0.367750416,0.430975375,0.252899833,0.632249584,1.11E-16,0.632249584,0.632249584,0.006436144,0.046253839,0.063603846,0.065956405,0.088752797,0.105805995,0.069974209,0.053128562,0.047974345,0.063616961,0.059233046,0.063942531,0.027996306,0.038739822,0.025362416,0.022681509,0.018291036,0.012986977,0.013563175,0.105700079,Warning
81,0.541800504,0.458199496,1,1,1,1,1,1,0.891639899,0.272909975,0.243810227,0.508360101,0.408360101,0,0.511173713,1,1,1,0,0.462540151,0.183279798,0.068729924,0.770900252,0.967926035,0,1,0.552009723,1,0.091639899,0.379260353,0.620739647,0.541800504,0.458199496,0.216720202,0.371133345,0.160369824,0.297990277,0.189630176,0.564710479,0,0.541800504,0,0,0.458199496,0.119131869,0.238263738,1,1,0.383279798,1,0.541800504,0.587620454,0.183279798,0.458199496,0,0.458199496,0.458199496,0.00873364,0.043146461,0.052931805,0.058986328,0.076881424,0.087511333,0.058361526,0.044745233,0.043019514,0.065059527,0.060890384,0.065816167,0.031061514,0.042533592,0.028563595,0.028390588,0.023217657,0.018192402,0.01641725,0.145540058,Warning
82,0.09028977,0.835302496,1,1,1,1,1,1,0.929856632,0.288044738,0.05923233,0.425498727,0.362702595,0.074407734,0.781928223,0.925592266,1,1,0.03348348,0.323366544,0.352722932,0.140176921,0.507941018,0.926647278,0.074407734,1,0.811501787,0.925592266,0.167060499,0.063202839,0.936797161,0.09028977,0.90971023,0.036115908,0.061848492,0.299796647,0.057100147,0.03160142,0.132054895,0,0.164697504,0,0,0.90971023,0.217178649,0.471561165,0.925592266,1,0.519239451,0.925592266,0.127493637,0.17382002,0.334120998,0.865065589,0.074407734,0.90971023,0.90971023,0.003208593,0.056727436,0.086126497,0.083164635,0.109702204,0.143326505,0.105140469,0.076831266,0.057443884,0.058400283,0.048160247,0.047307566,0.022829788,0.026887855,0.016749837,0.013008762,0.005909454,0.00347796,0.004425472,0.031171288,Warning
83,0.320780065,0.18651851,1,1,1,1,1,1,0.59095299,0.234690854,0.267526385,0.513426155,0.659776868,0.492701425,0.725841619,0.507298575,1,1,0.221715641,0.371598948,0.19778276,0.126518061,0.41403932,0.888403419,0.492701425,1,0.747476178,0.507298575,0.037303702,0.224546045,0.775453955,0.320780065,0.679219935,0.128312026,0.219734345,0.114551621,0.225699178,0.112273023,0.33010599,0,0.81348149,0,0,0.679219935,0.048494813,0.343340338,0.507298575,1,0.176067119,0.507298575,0.567130777,0.339431916,0.074607404,0.38359908,0.492701425,0.679219935,0.679219935,0.027212285,0.057178205,0.074605175,0.06603611,0.093062509,0.097670658,0.068117524,0.054032098,0.044935138,0.060964483,0.045749345,0.060622596,0.025506432,0.037548615,0.022343795,0.020238271,0.019195427,0.01150077,0.008758316,0.104722248,Warning
84,0.040775142,0.590892943,1,1,1,1,1,1,0.734012631,0.261128051,0.110431793,0.44498822,0.529154177,0.368331915,0.863057914,0.631668085,1,1,0.165749362,0.293815947,0.328440156,0.162300325,0.336221613,0.884971111,0.368331915,1,0.882823459,0.631668085,0.118178589,0.028542599,0.971457401,0.040775142,0.959224858,0.016310057,0.027930972,0.243645722,0.059259519,0.0142713,0.070319789,0,0.409107057,0,0,0.959224858,0.153632165,0.491430288,0.631668085,1,0.362690794,0.631668085,0.224941099,0.099864436,0.236357177,0.738225709,0.368331915,0.959224858,0.959224858,0.010871231,0.061553712,0.099824177,0.091001309,0.114432741,0.143387251,0.117791839,0.07922483,0.057551648,0.054606558,0.031257982,0.037827491,0.020927983,0.024931049,0.011702064,0.009273421,0.003054404,0.001599149,0.001791205,0.027389957,Warning
85,0.677564362,0.016587829,1,1,1,1,1,1,0.650393661,0.235537001,0.381365915,0.566097653,0.619021558,0.305847809,0.488840919,0.694152191,1,1,0.137631514,0.487976918,0.083097084,0.063657736,0.685858276,0.93766929,0.305847809,1,0.523216772,0.694152191,0.003317566,0.474295053,0.525704947,0.677564362,0.322435638,0.271025745,0.464131588,0.036390521,0.40324518,0.237147527,0.678393753,0,0.983412171,0,0,0.322435638,0.004312836,0.161549576,0.694152191,1,0.14546557,0.694152191,0.830488266,0.679223145,0.006635132,0.138926953,0.305847809,0.322435638,0.322435638,0.025666391,0.047551342,0.04817813,0.051280742,0.067391051,0.067797188,0.048967998,0.042990483,0.037640901,0.065060424,0.055581289,0.063873917,0.032206006,0.043043597,0.031277268,0.034069236,0.028225611,0.021746561,0.013707658,0.173744207,Warning
86,0.512093058,0.226495775,1,1,1,1,1,1,0.714593572,0.24825423,0.295794668,0.528559728,0.559265312,0.261411167,0.575160967,0.738588833,1,1,0.117635025,0.440557359,0.155951102,0.0862566,0.625340946,0.931863062,0.261411167,1,0.607560493,0.738588833,0.045299155,0.358465141,0.641534859,0.512093058,0.487906942,0.204837223,0.350783745,0.105414638,0.307792299,0.17923257,0.523417847,0,0.773504225,0,0,0.487906942,0.058888902,0.248483386,0.738588833,1,0.238316077,0.738588833,0.642798642,0.534742636,0.09059831,0.331060242,0.261411167,0.487906942,0.487906942,0.019563503,0.048365331,0.056556886,0.056935091,0.077970675,0.084270448,0.05894015,0.045662499,0.04175899,0.064153113,0.054081329,0.065464242,0.029486605,0.042801909,0.028290538,0.027907566,0.02408923,0.017240375,0.01311843,0.143343093,Warning
87,0.64517279,0.174366429,1,1,1,1,1,1,0.744642896,0.249695282,0.335442951,0.547080636,0.537311026,0.180460781,0.48473445,0.819539219,1,1,0.081207351,0.484528798,0.114861767,0.06224712,0.732356005,0.951702194,0.180460781,1,0.522224082,0.819539219,0.034873286,0.451620953,0.548379047,0.64517279,0.35482721,0.258069116,0.441943361,0.079074328,0.372891113,0.225810477,0.653891112,0,0.825633571,0,0,0.35482721,0.045335272,0.180900933,0.819539219,1,0.233654415,0.819539219,0.735403181,0.662609433,0.069746572,0.246550741,0.180460781,0.35482721,0.35482721,0.018052658,0.045241697,0.049017139,0.053437516,0.069429518,0.074051918,0.053525227,0.042597564,0.039338563,0.065055434,0.056643955,0.06455146,0.03211649,0.04375786,0.030343597,0.032483003,0.026673569,0.020936233,0.015147399,0.167599199,Warning
88,0.641138531,0.358861469,1,1,1,1,1,1,0.871772294,0.267943073,0.288512339,0.528227706,0.428227706,0,0.454551037,1,1,1,0,0.492341559,0.143544588,0.05382922,0.820569265,0.974879697,0,1,0.497373808,1,0.071772294,0.448796972,0.551203028,0.641138531,0.358861469,0.256455412,0.439179894,0.125601514,0.352626192,0.224398486,0.659081604,0,0.641138531,0,0,0.358861469,0.093303982,0.186607964,1,1,0.343544588,1,0.641138531,0.677024678,0.143544588,0.358861469,0,0.358861469,0.358861469,0.009870054,0.042023243,0.048311103,0.056023238,0.070582667,0.078494669,0.054077497,0.042118722,0.040714715,0.065372719,0.060748133,0.064804569,0.032833289,0.04341317,0.029687611,0.031631926,0.025428838,0.020949567,0.017480616,0.165433655,Warning
89,0.871984338,0.128015662,1,1,1,1,1,1,0.825603132,0.256400783,0.392392952,0.574396868,0.474396868,0,0.322968927,1,1,1,0,0.561595301,0.051206265,0.019202349,0.935992169,0.991038904,0,1,0.370408614,1,0.025603132,0.610389037,0.389610963,0.871984338,0.128015662,0.348793735,0.597309272,0.044805482,0.479591386,0.305194518,0.878385121,0,0.871984338,0,0,0.128015662,0.033284072,0.066568144,1,1,0.251206265,1,0.871984338,0.884785904,0.051206265,0.128015662,0,0.128015662,0.128015662,0.012203706,0.040183845,0.04201125,0.050493839,0.057089151,0.060105021,0.048967216,0.041353031,0.036521585,0.064507461,0.056261448,0.05853843,0.037026035,0.042458256,0.030183891,0.039171946,0.029982036,0.026828503,0.019232068,0.20688128,Warning
90,0.341066351,0.113473521,1,1,1,1,1,1,0.54996464,0.22840067,0.28984489,0.522759283,0.695489347,0.545460128,0.723775003,0.454539872,1,1,0.245457057,0.375046899,0.18175444,0.126113054,0.397803112,0.882964828,0.545460128,1,0.744232526,0.454539872,0.022694704,0.238746446,0.761253554,0.341066351,0.658933649,0.13642654,0.23363045,0.094261745,0.242132506,0.119373223,0.346740027,0,0.886526479,0,0,0.658933649,0.029503116,0.331736295,0.454539872,1,0.136297383,0.454539872,0.613796415,0.352413703,0.045389408,0.331657572,0.545460128,0.658933649,0.658933649,0.031301937,0.05863785,0.073573431,0.064604407,0.092210272,0.093296229,0.062770493,0.052920289,0.043557917,0.061285098,0.046899623,0.061417362,0.025740328,0.037471015,0.022915292,0.020916899,0.020367623,0.012178812,0.008644693,0.109290431,Warning
91,0.513139123,0.486860877,1,1,1,1,1,1,0.897372175,0.274343044,0.230912605,0.502627825,0.402627825,0,0.5275107,1,1,1,0,0.453941737,0.194744351,0.073029132,0.756569561,0.965919739,0,1,0.567773482,1,0.097372175,0.359197386,0.640802614,0.513139123,0.486860877,0.205255649,0.351500299,0.170401307,0.282226518,0.179598693,0.537482167,0,0.513139123,0,0,0.486860877,0.126583828,0.253167656,1,1,0.394744351,1,0.513139123,0.56182521,0.194744351,0.486860877,0,0.486860877,0.486860877,0.008384179,0.04354269,0.054479098,0.059963068,0.078760702,0.090283381,0.05988958,0.045784174,0.04375456,0.064898799,0.060769712,0.065852989,0.03055376,0.042113352,0.028141817,0.027454186,0.022513372,0.017369365,0.016046753,0.139444464,Warning
92,0.257941628,0.659984046,1,1,1,1,1,1,0.890959646,0.278895486,0.136592314,0.459795758,0.400832921,0.082074326,0.687746651,0.917925674,1,1,0.036933447,0.373278772,0.2845122,0.115412472,0.587933651,0.937386252,0.082074326,1,0.720443254,0.917925674,0.131996809,0.180559139,0.819440861,0.257941628,0.742058372,0.103176651,0.176690015,0.239201849,0.150075328,0.09027957,0.29094083,0,0.340015954,0,0,0.742058372,0.171595852,0.384228867,0.917925674,1,0.447578753,0.917925674,0.298978791,0.323940032,0.263993618,0.692813777,0.082074326,0.742058372,0.742058372,0.006943489,0.050210324,0.073080823,0.071275445,0.096358548,0.117985065,0.08242919,0.060358047,0.051173285,0.061606044,0.052873609,0.059328576,0.025739984,0.03557521,0.022178251,0.018910894,0.014491986,0.009403409,0.010274048,0.079803774,Warning
93,0.595459412,0.404540588,1,1,1,1,1,1,0.880908118,0.270227029,0.267956736,0.519091882,0.419091882,5.55E-17,0.480588135,1,1,1,2.50E-17,0.478637824,0.161816235,0.060681088,0.797729706,0.971682159,5.55E-17,1,0.522497323,1,0.080908118,0.416821589,0.583178411,0.595459412,0.404540588,0.238183765,0.407889698,0.141589206,0.327502677,0.208410794,0.615686442,0,0.595459412,0,0,0.404540588,0.105180553,0.210361106,1,1,0.361816235,1,0.595459412,0.635913471,0.161816235,0.404540588,5.55E-17,0.404540588,0.404540588,0.009361018,0.042497243,0.050289197,0.057311557,0.073438714,0.082534815,0.055861659,0.043142484,0.041728955,0.065276591,0.060927319,0.065430089,0.032016172,0.043116936,0.029236718,0.030141914,0.024450675,0.019699697,0.01702958,0.156508665,Warning
94,0.529650578,0.241852291,1,1,1,1,1,1,0.734121893,0.250667758,0.295467043,0.528779829,0.543028394,0.228497131,0.559228654,0.771502869,1,1,0.102823709,0.447470317,0.153865199,0.08197727,0.650576724,0.937370913,0.228497131,1,0.592966752,0.771502869,0.048370458,0.370755405,0.629244595,0.529650578,0.470349422,0.211860231,0.362810646,0.107498015,0.314157531,0.185377702,0.541743193,0,0.758147709,0,0,0.470349422,0.062881596,0.240011757,0.771502869,1,0.25104149,0.771502869,0.643899144,0.553835807,0.096740916,0.333251143,0.228497131,0.470349422,0.470349422,0.018269662,0.047446837,0.055236685,0.056582123,0.076783369,0.083452198,0.058530812,0.045105102,0.041602556,0.064364701,0.054868856,0.065524819,0.029909753,0.043066296,0.028618143,0.028500206,0.024328785,0.017745161,0.013646955,0.146416981,Warning
95,0.093102768,0.897215758,1,1,1,1,1,1,0.974602414,0.294376714,0.044316614,0.419588701,0.324429438,0.009681474,0.768674088,0.990318526,1,1,0.004356663,0.327446757,0.361306672,0.136518659,0.541710647,0.935258602,0.009681474,1,0.800245699,0.990318526,0.179443152,0.065171937,0.934828063,0.093102768,0.906897232,0.037241107,0.063775396,0.314993663,0.05217467,0.032585969,0.137963556,0,0.102784242,0,0,0.906897232,0.233276097,0.471392931,0.990318526,1,0.556950008,0.990318526,0.097943505,0.182824344,0.358886303,0.901088348,0.009681474,0.906897232,0.906897232,0.002003539,0.056261192,0.083911139,0.082686552,0.109818758,0.143967426,0.102311702,0.077414474,0.057543243,0.059047356,0.05275935,0.04836091,0.023135261,0.026301895,0.017424295,0.013380814,0.005964532,0.003587149,0.004715666,0.029404748,Warning
